page,university,institution,code,license,bacType,score
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بالكاف,82570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,97.2828
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بالكاف,82570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,96.705
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بالكاف,82571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,109.3987
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بالكاف,82571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,97.9236
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بالكاف,82571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,110.825
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86391,الإجازة في إدارة الأعمال,علوم تجريبية,115.437
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86391,الإجازة في إدارة الأعمال,إقتصاد وتصرف,98.3972
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86391,الإجازة في إدارة الأعمال,العلوم التقنية,113.4
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86391,الإجازة في إدارة الأعمال,علوم الإعلامية,116.105
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86394,الاجازة في المحاسبة و المالية,علوم تجريبية,117.4432
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86394,الاجازة في المحاسبة و المالية,إقتصاد وتصرف,99.09
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86394,الاجازة في المحاسبة و المالية,العلوم التقنية,107.0101
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86394,الاجازة في المحاسبة و المالية,علوم الإعلامية,107.6688
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86396,الاجازة في التجارة والتوزيع,علوم تجريبية,107.86
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86396,الاجازة في التجارة والتوزيع,إقتصاد وتصرف,95.3701
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86396,الاجازة في التجارة والتوزيع,علوم الإعلامية,98.1066
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,105.3249
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,100.8016
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,118.1441
62,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,118.69
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86568,الإجازة في الهندسـة المدنية,رياضيات,113.3217
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86568,الإجازة في الهندسـة المدنية,علوم تجريبية,108.5266
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86568,الإجازة في الهندسـة المدنية,العلوم التقنية,90.4316
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86568,الإجازة في الهندسـة المدنية,علوم الإعلامية,103.7837
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,92.2749
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,95.9673
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,98.14
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,99.775
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,101.1319
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسليانة,86571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,103.7134
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,100.5899
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,116.2181
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,114.1316
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,107.8151
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,95.6416
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,86.9947
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,78.8651
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,87.4733
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,88.2334
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,110.215
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75597,الإجازة في هندسة الأساليب,علوم تجريبية,86.8271
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بسيدي بوزيد,75597,الإجازة في هندسة الأساليب,العلوم التقنية,93.9819
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56391,الإجازة في إدارة الأعمال,علوم تجريبية,95.5816
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56391,الإجازة في إدارة الأعمال,إقتصاد وتصرف,66.4618
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56391,الإجازة في إدارة الأعمال,العلوم التقنية,96.8018
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56391,الإجازة في إدارة الأعمال,علوم الإعلامية,85.8016
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,82.312
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,83.0334
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,94.32
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,87.7783
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,85.5117
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,68.2178
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,110.085
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,86.6133
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,67.6248
63,الإدارة العامة للدراسات التكنولوجية,المعهد العالى للدراسات التكنولوجية بقبلي,56571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,129.59
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73391,الإجازة في إدارة الأعمال,رياضيات,104.3644
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73391,الإجازة في إدارة الأعمال,علوم تجريبية,122.1583
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73391,الإجازة في إدارة الأعمال,إقتصاد وتصرف,93.9227
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73391,الإجازة في إدارة الأعمال,العلوم التقنية,105.255
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73391,الإجازة في إدارة الأعمال,علوم الإعلامية,111.2889
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73394,الاجازة في المحاسبة و المالية,علوم تجريبية,115.5707
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73394,الاجازة في المحاسبة و المالية,إقتصاد وتصرف,99.132
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73394,الاجازة في المحاسبة و المالية,العلوم التقنية,105.4271
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,90.5756
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,91.9832
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,105.37
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,102.53
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,112.7408
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,86.2385
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,73571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,99.6438
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,74570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,79.8611
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,74570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,77.5506
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بالقصرين,74570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,113.895
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84566,الإجازة في تكنولوجيات الإعلامية,رياضيات,107.885
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,111.43
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,108.64
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,105.96
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,126.35
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84570,الإجازة في الهندسـة الميكانـيـكـيـة,رياضيات,106.48
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,110.34
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,106.5812
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,113.415
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84571,الإجازة في الهندسـة الكهـربـائـيــة,رياضيات,89.8385
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,105.27
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,105.175
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بباجة,84571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,110.0157
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,84.6382
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,91.6983
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,95.7509
64,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,92.6048
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63568,الإجازة في الهندسـة المدنية,علوم تجريبية,117.8117
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63568,الإجازة في الهندسـة المدنية,العلوم التقنية,70.541
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63568,الإجازة في الهندسـة المدنية,علوم الإعلامية,115.4433
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,87.18
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,87.33
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,87.1533
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,82.9804
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,85.8232
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتوزر,63571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,95.1566
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57394,الاجازة في المحاسبة و المالية,علوم تجريبية,90.9584
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57394,الاجازة في المحاسبة و المالية,إقتصاد وتصرف,84.3704
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57394,الاجازة في المحاسبة و المالية,العلوم التقنية,93.9282
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57394,الاجازة في المحاسبة و المالية,علوم الإعلامية,82.1502
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,79.2783
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,91.5533
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,91.01
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,85.4399
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,97.1599
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,69.9813
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,116.21
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57604,الإجازة في الهندسة الحرارية والطاقات المتجددة,علوم تجريبية,83.1617
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بتطاوين,57604,الإجازة في الهندسة الحرارية والطاقات المتجددة,العلوم التقنية,93.7617
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55391,الإجازة في إدارة الأعمال,رياضيات,113.5947
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55391,الإجازة في إدارة الأعمال,علوم تجريبية,113.5805
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55391,الإجازة في إدارة الأعمال,إقتصاد وتصرف,90.33
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55391,الإجازة في إدارة الأعمال,العلوم التقنية,97.3363
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55391,الإجازة في إدارة الأعمال,علوم الإعلامية,89.6898
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55394,الاجازة في المحاسبة و المالية,رياضيات,105.0096
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55394,الاجازة في المحاسبة و المالية,علوم تجريبية,96.573
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55394,الاجازة في المحاسبة و المالية,إقتصاد وتصرف,93.19
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55394,الاجازة في المحاسبة و المالية,العلوم التقنية,91.7117
65,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55394,الاجازة في المحاسبة و المالية,علوم الإعلامية,93.45
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55566,الإجازة في تكنولوجيات الإعلامية,رياضيات,122.5043
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,93.9749
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,93.8019
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,108.785
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,105.365
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55568,الإجازة في الهندسـة المدنية,رياضيات,117.3362
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55568,الإجازة في الهندسـة المدنية,علوم تجريبية,101.4328
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55568,الإجازة في الهندسـة المدنية,العلوم التقنية,77.1645
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55568,الإجازة في الهندسـة المدنية,علوم الإعلامية,107.9451
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,94.0637
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,83.5031
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بمدنين,55570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,77.8131
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21391,الإجازة في إدارة الأعمال,رياضيات,126.1316
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21391,الإجازة في إدارة الأعمال,علوم تجريبية,129.175
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21391,الإجازة في إدارة الأعمال,إقتصاد وتصرف,111.1784
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21391,الإجازة في إدارة الأعمال,العلوم التقنية,142.0265
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21391,الإجازة في إدارة الأعمال,علوم الإعلامية,128.675
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21394,الاجازة في المحاسبة و المالية,رياضيات,101.59
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21394,الاجازة في المحاسبة و المالية,علوم تجريبية,120.573
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21394,الاجازة في المحاسبة و المالية,إقتصاد وتصرف,114.5489
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21394,الاجازة في المحاسبة و المالية,العلوم التقنية,120.5248
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21394,الاجازة في المحاسبة و المالية,علوم الإعلامية,120.835
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21396,الاجازة في التجارة والتوزيع,علوم تجريبية,131.5993
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21396,الاجازة في التجارة والتوزيع,إقتصاد وتصرف,109.6001
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21396,الاجازة في التجارة والتوزيع,العلوم التقنية,112.9653
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21396,الاجازة في التجارة والتوزيع,علوم الإعلامية,127.89
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21566,الإجازة في تكنولوجيات الإعلامية,رياضيات,105.035
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,123.485
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,116.785
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,139.515
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,141.84
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21570,الإجازة في الهندسـة الميكانـيـكـيـة,رياضيات,142.9734
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم تجريبية,114.6132
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21570,الإجازة في الهندسـة الميكانـيـكـيـة,العلوم التقنية,113.9783
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21570,الإجازة في الهندسـة الميكانـيـكـيـة,علوم الإعلامية,129.13
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21571,الإجازة في الهندسـة الكهـربـائـيــة,علوم تجريبية,115.935
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21571,الإجازة في الهندسـة الكهـربـائـيــة,العلوم التقنية,112.79
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21571,الإجازة في الهندسـة الكهـربـائـيــة,علوم الإعلامية,123.46
66,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية ببنزرت,21597,الإجازة في هندسة الأساليب,علوم تجريبية,91.6069
